libraryId	experimentId	platform	SRSId	anatId	anatName	cellTypeId	cellTypeName	stageId	stageName	url_GSM	infoOrgan	infoCellType_abInitio	infoCellType_inferred	clusterId	clusterName	infoStage	anatAnnotationStatus	cellTypeAnnotationStatus	stageAnnotationStatus	sex	strain	genotype	speciesId	RNAseqTags	protocol	protocolType	lib_name	sampleTitle	comment	condition	annotatorId	lastModificationDate
SRX22159840	SRP467631	Illumina NovaSeq 6000	SRS19218641	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - COA-PAA-NLOT-TR: Olfactory areas - Cortical amygdalar area - Piriform-amygdalar area - Nucleus of the lateral olfactory tract - Postpiriform transition area					61 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190122_01_F05	SAMN37907590		Light	SAC	2025-01-10
SRX22159839	SRP467631	Illumina NovaSeq 6000	SRS19218641	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - COA-PAA-NLOT-TR: Olfactory areas - Cortical amygdalar area - Piriform-amygdalar area - Nucleus of the lateral olfactory tract - Postpiriform transition area					61 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190122_01_D05	SAMN37907590		Light	SAC	2025-01-10
SRX22159838	SRP467631	Illumina NovaSeq 6000	SRS19218640	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		OLF - AON-TT-DP: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area					53 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190205_01_G07	SAMN37907592		Light	SAC	2025-01-10
SRX22159837	SRP467631	Illumina NovaSeq 6000	SRS19218640	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		OLF - AON-TT-DP: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area					53 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190205_01_F07	SAMN37907592		Light	SAC	2025-01-10
SRX22159836	SRP467631	Illumina NovaSeq 6000	SRS19218639	UBERON:0004035	cortical subplate			MmusDv:0000154	8-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					61 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190116_01_C04	SAMN37907586		Light	SAC	2025-01-10
SRX22159835	SRP467631	Illumina NovaSeq 6000	SRS19218638	UBERON:0004725	piriform cortex			MmusDv:0000154	8-week-old stage		OLF - PIR: Olfactory areas - Piriform area					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190228_01_H12	SAMN37907599		Light	SAC	2025-01-10
SRX22159834	SRP467631	Illumina NovaSeq 6000	SRS19218637	UBERON:0004725	piriform cortex			MmusDv:0000152	7-week-old stage		OLF - PIR: Olfactory areas - Piriform area					53 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190205_01_E08	SAMN37907594		Light	SAC	2025-01-10
SRX22159833	SRP467631	Illumina NovaSeq 6000	SRS19218637	UBERON:0004725	piriform cortex			MmusDv:0000152	7-week-old stage		OLF - PIR: Olfactory areas - Piriform area					53 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190205_01_D08	SAMN37907594		Light	SAC	2025-01-10
SRX22159832	SRP467631	Illumina NovaSeq 6000	SRS19218636	UBERON:0004035	cortical subplate			MmusDv:0000152	7-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					53 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190321_01_A04	SAMN37907603		Light	SAC	2025-01-10
SRX22159831	SRP467631	Illumina NovaSeq 6000	SRS19218635	UBERON:0004035	cortical subplate			MmusDv:0000154	8-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					60 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190116_01_G04	SAMN37907585		Light	SAC	2025-01-10
SRX22159830	SRP467631	Illumina NovaSeq 6000	SRS19218635	UBERON:0004035	cortical subplate			MmusDv:0000154	8-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					60 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190116_01_F04	SAMN37907585		Light	SAC	2025-01-10
SRX22159829	SRP467631	Illumina NovaSeq 6000	SRS19218634	UBERON:0002728	entorhinal cortex			MmusDv:0000154	8-week-old stage		ENT: Entorhinal area					57 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_B06	SAMN37907539		Light	SAC	2025-01-10
SRX22159828	SRP467631	Illumina NovaSeq 6000	SRS19218633	UBERON:0002436	primary visual cortex			MmusDv:0000154	8-week-old stage		VISp: Primary visual area					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_C08	SAMN37907518		Light	SAC	2025-01-10
SRX22159827	SRP467631	Illumina NovaSeq 6000	SRS19218628	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					57 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_G09	SAMN37907523		Light	SAC	2025-01-10
SRX22159826	SRP467631	Illumina NovaSeq 6000	SRS19218632	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000154	8-week-old stage		TH - Posterior					59 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180815_01_H08	SAMN37907558		Light	SAC	2025-01-10
SRX22159825	SRP467631	Illumina NovaSeq 6000	SRS19218596	UBERON:0002421	hippocampal formation			MmusDv:0000154	8-week-old stage		HIP: Hippocampal region					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_D07	SAMN37907543		Light	SAC	2025-01-10
SRX22159824	SRP467631	Illumina NovaSeq 6000	SRS19218631	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VISpos: visual area					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_171120_01_A07	SAMN37907513		Light	SAC	2025-01-10
SRX22159823	SRP467631	Illumina NovaSeq 6000	SRS19218630	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					54 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_H11	SAMN37907534		Light	SAC	2025-01-10
SRX22159822	SRP467631	Illumina NovaSeq 6000	SRS19218622	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					55 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_C12	SAMN37907535		Light	SAC	2025-01-10
SRX22159821	SRP467631	Illumina NovaSeq 6000	SRS19218622	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					55 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_B12	SAMN37907535		Light	SAC	2025-01-10
SRX22159820	SRP467631	Illumina NovaSeq 6000	SRS19218629	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		OLF - AON-TT-DP: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area					57 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190423_01_F06	SAMN37907608		Light	SAC	2025-01-10
SRX22159819	SRP467631	Illumina NovaSeq 6000	SRS19218629	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		OLF - AON-TT-DP: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area					57 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190423_01_E06	SAMN37907608		Light	SAC	2025-01-10
SRX22159818	SRP467631	Illumina NovaSeq 6000	SRS19218628	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					57 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_C10	SAMN37907523		Light	SAC	2025-01-10
SRX22159817	SRP467631	Illumina NovaSeq 6000	SRS19218628	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					57 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_A10	SAMN37907523		Light	SAC	2025-01-10
SRX22159816	SRP467631	Illumina NovaSeq 6000	SRS19218627	UBERON:0002436	primary visual cortex			MmusDv:0000154	8-week-old stage		VISp: Primary visual area					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_171120_01_E07	SAMN37907516		Light	SAC	2025-01-10
SRX22159815	SRP467631	Illumina NovaSeq 6000	SRS19218625	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VISm: Medial visual area					59 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_171120_01_D07	SAMN37907515		Light	SAC	2025-01-10
SRX22159814	SRP467631	Illumina NovaSeq 6000	SRS19218626	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180712_01_E05	SAMN37907548		Light	SAC	2025-01-10
SRX22159813	SRP467631	Illumina NovaSeq 6000	SRS19218624	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180712_01_A06	SAMN37907549		Light	SAC	2025-01-10
SRX22159812	SRP467631	Illumina NovaSeq 6000	SRS19218623	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180504_01_E01	SAMN37907544		Light	SAC	2025-01-10
SRX22159811	SRP467631	Illumina NovaSeq 6000	SRS19218613	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					54 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_G01	SAMN37907541		Light	SAC	2025-01-10
SRX22159810	SRP467631	Illumina NovaSeq 6000	SRS19218622	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		TEa-PERI-ECT: Temporal association areas - Perirhinal area - Ectorhinal area					55 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_D12	SAMN37907535		Light	SAC	2025-01-10
SRX22159809	SRP467631	Illumina NovaSeq 6000	SRS19218621	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		SSs-GU-VISC-Aip: Supplemental somatosensory area - Gustatory areas - Visceral area - Agranular insular area, posterior part					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180926_01_B01	SAMN37907570		Light	SAC	2025-01-10
SRX22159808	SRP467631	Illumina NovaSeq 6000	SRS19218617	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_B12	SAMN37907566		Light	SAC	2025-01-10
SRX22159807	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_H01	SAMN37907600		Light	SAC	2025-01-10
SRX22159806	SRP467631	Illumina NovaSeq 6000	SRS19218611	UBERON:0001870	frontal cortex			MmusDv:0000154	8-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					58 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_B02	SAMN37907602		Light	SAC	2025-01-10
SRX22159805	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_G01	SAMN37907600		Light	SAC	2025-01-10
SRX22159804	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_F01	SAMN37907600		Light	SAC	2025-01-10
SRX22159803	SRP467631	Illumina NovaSeq 6000	SRS19218611	UBERON:0001870	frontal cortex			MmusDv:0000154	8-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					58 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_G02	SAMN37907602		Light	SAC	2025-01-10
SRX22159802	SRP467631	Illumina NovaSeq 6000	SRS19218597	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					53 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_F01	SAMN37907540		Light	SAC	2025-01-10
SRX22159801	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_E01	SAMN37907600		Light	SAC	2025-01-10
SRX22159800	SRP467631	Illumina NovaSeq 6000	SRS19218620	UBERON:0035886	posterior parietal association areas			MmusDv:0000152	7-week-old stage		PTLp: Posterior parietal association areas					53 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181012_01_B05	SAMN37907571		Light	SAC	2025-01-10
SRX22159799	SRP467631	Illumina NovaSeq 6000	SRS19218619	UBERON:0035886	posterior parietal association areas			MmusDv:0000152	7-week-old stage		PTLp: Posterior parietal association areas					53 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181012_01_C05	SAMN37907572		Light	SAC	2025-01-10
SRX22159798	SRP467631	Illumina NovaSeq 6000	SRS19218613	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					54 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_D01	SAMN37907541		Light	SAC	2025-01-10
SRX22159797	SRP467631	Illumina NovaSeq 6000	SRS19218618	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_F11	SAMN37907565		Light	SAC	2025-01-10
SRX22159796	SRP467631	Illumina NovaSeq 6000	SRS19218617	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_A12	SAMN37907566		Light	SAC	2025-01-10
SRX22159795	SRP467631	Illumina NovaSeq 6000	SRS19218618	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_E11	SAMN37907565		Light	SAC	2025-01-10
SRX22159794	SRP467631	Illumina NovaSeq 6000	SRS19218618	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_G11	SAMN37907565		Light	SAC	2025-01-10
SRX22159793	SRP467631	Illumina NovaSeq 6000	SRS19218617	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180907_01_H11	SAMN37907566		Light	SAC	2025-01-10
SRX22159792	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_A02	SAMN37907600		Light	SAC	2025-01-10
SRX22159791	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_B01	SAMN37907600		Light	SAC	2025-01-10
SRX22159790	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_C01	SAMN37907600		Light	SAC	2025-01-10
SRX22159789	SRP467631	Illumina NovaSeq 6000	SRS19218616	UBERON:0008933	primary somatosensory cortex			MmusDv:0000154	8-week-old stage		SSp: Primary somatosensory area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190312_01_D01	SAMN37907600		Light	SAC	2025-01-10
SRX22159788	SRP467631	Illumina NovaSeq 6000	SRS19218615	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		OLF - AON-TT-DP: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area					57 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190423_01_H06	SAMN37907607		Light	SAC	2025-01-10
SRX22159787	SRP467631	Illumina NovaSeq 6000	SRS19218612	UBERON:0001870	frontal cortex			MmusDv:0000152	7-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					53 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_A11	SAMN37907529		Light	SAC	2025-01-10
SRX22159786	SRP467631	Illumina NovaSeq 6000	SRS19218614	UBERON:0001870	frontal cortex			MmusDv:0000152	7-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					52 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_E10	SAMN37907528		Light	SAC	2025-01-10
SRX22159785	SRP467631	Illumina NovaSeq 6000	SRS19218614	UBERON:0001870	frontal cortex			MmusDv:0000152	7-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					52 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_F10	SAMN37907528		Light	SAC	2025-01-10
SRX22159784	SRP467631	Illumina NovaSeq 6000	SRS19218613	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					54 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_E01	SAMN37907541		Light	SAC	2025-01-10
